data_somministrazione,area,totale,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_aggiuntiva,dose_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-04-27,VEN,28220,12802,15418,20053,6879,1288,0,0,ITH,ITH3,5,Veneto
2021-10-13,PUG,9070,4942,4128,3420,3773,332,376,1169,ITF,ITF4,16,Puglia
2021-03-22,SIC,16698,7923,8775,11163,5409,126,0,0,ITG,ITG1,19,Sicilia
2021-04-22,EMR,29064,13456,15608,14597,13987,480,0,0,ITH,ITH5,8,Emilia-Romagna
2021-05-13,UMB,5955,2674,3281,3695,2080,180,0,0,ITI,ITI2,10,Umbria
2021-06-19,ABR,10559,5203,5356,6510,3869,180,0,0,ITF,ITF1,13,Abruzzo
2021-07-02,LAZ,48621,23299,25322,6713,41700,208,0,0,ITI,ITI4,12,Lazio
2021-01-17,VEN,1934,781,1153,1566,348,20,0,0,ITH,ITH3,5,Veneto
2021-02-05,UMB,840,251,589,19,820,1,0,0,ITI,ITI2,10,Umbria
2021-03-14,ABR,1888,733,1155,1198,670,20,0,0,ITF,ITF1,13,Abruzzo
2021-04-14,VDA,942,430,512,689,222,31,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-05-18,CAM,52321,23298,29023,31971,19578,772,0,0,ITF,ITF3,15,Campania
2021-08-02,PAT,5401,2864,2537,1617,3703,81,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-08-31,MAR,4830,2563,2267,2017,2584,229,0,0,ITI,ITI3,11,Marche
2021-10-12,CAL,5036,2755,2281,2080,2372,137,104,343,ITF,ITF6,18,Calabria
2021-01-12,EMR,9486,3129,6357,9154,0,332,0,0,ITH,ITH5,8,Emilia-Romagna
2021-04-15,SAR,11975,5585,6390,6805,5020,150,0,0,ITG,ITG2,20,Sardegna
2021-06-30,SIC,32632,15048,17584,11437,20816,379,0,0,ITG,ITG1,19,Sicilia
2021-08-21,UMB,2860,1499,1361,1672,1118,70,0,0,ITI,ITI2,10,Umbria
2021-09-27,ABR,4006,2203,1803,1794,1971,106,117,18,ITF,ITF1,13,Abruzzo
2021-09-28,VEN,14867,8035,6832,7123,6527,418,658,141,ITH,ITH3,5,Veneto
2021-10-10,LAZ,11557,6110,5447,3886,5344,336,147,1844,ITI,ITI4,12,Lazio
2021-10-29,LIG,4495,2295,2200,536,1721,36,159,2043,ITC,ITC3,7,Liguria
2020-12-29,SIC,299,185,114,298,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-03,VEN,5159,1563,3596,5074,0,85,0,0,ITH,ITH3,5,Veneto
2021-01-10,FVG,2949,921,2028,2908,0,41,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-19,UMB,759,301,458,531,227,1,0,0,ITI,ITI2,10,Umbria
2021-03-28,ABR,2433,1018,1415,1995,387,51,0,0,ITF,ITF1,13,Abruzzo
2021-06-21,PUG,42079,20515,21564,21489,19871,719,0,0,ITF,ITF4,16,Puglia
2021-06-25,PIE,45292,22555,22737,20158,24345,789,0,0,ITC,ITC1,1,Piemonte
2021-01-05,SAR,1355,457,898,1343,0,12,0,0,ITG,ITG2,20,Sardegna
2021-01-08,TOS,6068,1696,4372,5972,0,96,0,0,ITI,ITI1,9,Toscana
2021-03-20,PIE,11829,4845,6984,5711,5807,311,0,0,ITC,ITC1,1,Piemonte
2021-04-11,MOL,1224,604,620,1166,13,45,0,0,ITF,ITF2,14,Molise
2021-06-09,MAR,14280,7418,6862,12087,1869,324,0,0,ITI,ITI3,11,Marche
2021-07-21,CAL,22132,10628,11504,4501,17500,131,0,0,ITF,ITF6,18,Calabria
2021-10-14,VDA,564,299,265,314,186,30,30,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-10-16,BAS,1436,839,597,543,687,78,7,121,ITF,ITF5,17,Basilicata
2021-10-24,LAZ,8310,4130,4180,1627,3410,238,62,2973,ITI,ITI4,12,Lazio
2021-07-06,ABR,10465,5200,5265,4305,5976,184,0,0,ITF,ITF1,13,Abruzzo
2021-08-07,LIG,5221,2669,2552,1126,4061,34,0,0,ITC,ITC3,7,Liguria
2021-09-09,CAM,18420,9424,8996,8181,9380,859,0,0,ITF,ITF3,15,Campania
2021-09-29,PUG,11979,6360,5619,3951,6900,569,546,13,ITF,ITF4,16,Puglia
2021-03-04,PAB,1728,1013,715,1436,213,79,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-07-06,VDA,888,483,405,160,722,6,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-07-20,MOL,2203,1113,1090,1038,1115,50,0,0,ITF,ITF2,14,Molise
2021-08-26,LOM,38715,20792,17923,20404,15499,2812,0,0,ITC,ITC4,3,Lombardia
2021-09-17,MAR,8252,4570,3682,2086,5942,224,0,0,ITI,ITI3,11,Marche
2021-09-21,FVG,3931,2077,1854,2211,1482,202,30,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-22,SAR,84,47,37,56,28,0,0,0,ITG,ITG2,20,Sardegna
2021-02-12,PAT,1034,347,687,613,411,10,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-07-14,FVG,10872,5569,5303,1270,9386,216,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-09-27,VDA,478,276,202,278,154,44,0,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-10-31,CAM,5158,2801,2357,906,2068,116,359,1709,ITF,ITF3,15,Campania
2021-01-17,CAL,917,443,474,808,101,8,0,0,ITF,ITF6,18,Calabria
2021-01-18,PUG,1850,772,1078,1468,350,32,0,0,ITF,ITF4,16,Puglia
2021-04-14,BAS,2048,1003,1045,1352,678,18,0,0,ITF,ITF5,17,Basilicata
2021-05-16,LIG,3714,1863,1851,2114,1568,32,0,0,ITC,ITC3,7,Liguria
2021-05-18,LOM,88275,42191,46084,32637,54807,831,0,0,ITC,ITC4,3,Lombardia
2021-07-12,TOS,28311,14023,14288,9635,18315,361,0,0,ITI,ITI1,9,Toscana
2021-02-19,SIC,4981,2696,2285,4324,554,103,0,0,ITG,ITG1,19,Sicilia
2021-04-05,FVG,2921,1452,1469,2802,19,100,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-04,LOM,104675,54329,50346,93340,9493,1842,0,0,ITC,ITC4,3,Lombardia
2021-07-03,MOL,2770,1393,1377,588,2159,23,0,0,ITF,ITF2,14,Molise
2021-04-03,PIE,19443,8206,11237,10505,8542,396,0,0,ITC,ITC1,1,Piemonte
2021-08-24,LIG,8781,4559,4222,2871,5779,131,0,0,ITC,ITC3,7,Liguria
2021-09-05,PAB,1103,586,517,655,411,37,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-11,CAL,4843,2581,2262,1910,2809,124,0,0,ITF,ITF6,18,Calabria
2021-09-12,PUG,1235,657,578,405,775,55,0,0,ITF,ITF4,16,Puglia
2021-01-21,BAS,31,10,21,30,1,0,0,0,ITF,ITF5,17,Basilicata
2021-02-22,LIG,3349,1479,1870,3190,118,41,0,0,ITC,ITC3,7,Liguria
2021-02-24,LOM,14729,5961,8768,13240,812,677,0,0,ITC,ITC4,3,Lombardia
2021-09-23,LAZ,15214,8067,7147,7126,6710,522,572,284,ITI,ITI4,12,Lazio
2021-10-11,MOL,1265,627,638,235,346,3,10,671,ITF,ITF2,14,Molise
2021-11-10,PAT,1476,655,821,128,375,3,39,931,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,VEN,5957,1671,4286,665,5240,52,0,0,ITH,ITH3,5,Veneto
2021-02-25,ABR,3056,1343,1713,2501,524,31,0,0,ITF,ITF1,13,Abruzzo
2021-08-09,CAM,25086,13084,12002,13641,10450,995,0,0,ITF,ITF3,15,Campania
2021-09-07,LIG,7833,4146,3687,2596,5085,152,0,0,ITC,ITC3,7,Liguria
2021-10-05,FVG,2953,1684,1269,1529,854,56,310,204,ITH,ITH4,6,Friuli-Venezia Giulia
2021-10-24,EMR,5851,2988,2863,1010,2486,115,283,1957,ITH,ITH5,8,Emilia-Romagna
2021-01-10,PIE,5289,2308,2981,5063,0,226,0,0,ITC,ITC1,1,Piemonte
2021-06-13,SIC,34553,17171,17382,30546,3505,502,0,0,ITG,ITG1,19,Sicilia
2021-10-03,TOS,10833,6113,4720,2284,8239,227,45,38,ITI,ITI1,9,Toscana
2021-10-15,VEN,18444,9998,8446,5458,8051,378,594,3963,ITH,ITH3,5,Veneto
2021-10-22,FVG,3394,1848,1546,732,2115,22,51,474,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-04,BAS,614,275,339,611,0,3,0,0,ITF,ITF5,17,Basilicata
2021-03-01,PAT,1258,460,798,919,303,36,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-03-08,SIC,13527,5975,7552,10770,2581,176,0,0,ITG,ITG1,19,Sicilia
2021-06-05,ABR,14618,6865,7753,10368,4032,218,0,0,ITF,ITF1,13,Abruzzo
2021-07-16,EMR,49814,26297,23517,7048,42046,720,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-24,MOL,840,438,402,240,473,15,104,8,ITF,ITF2,14,Molise
2021-10-17,SAR,430,239,191,139,217,7,8,59,ITG,ITG2,20,Sardegna
2021-01-22,LOM,3269,895,2374,2948,67,254,0,0,ITC,ITC4,3,Lombardia
2021-06-07,MAR,13322,6589,6733,10568,2443,311,0,0,ITI,ITI3,11,Marche
2021-06-16,LIG,16421,7934,8487,9163,7117,141,0,0,ITC,ITC3,7,Liguria
2021-10-14,BAS,1341,786,555,630,541,37,11,122,ITF,ITF5,17,Basilicata
2021-11-08,PAB,1856,889,967,301,566,1,57,931,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-13,MOL,745,329,416,109,100,1,213,322,ITF,ITF2,14,Molise
2021-01-12,FVG,2315,750,1565,2293,0,22,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-31,LAZ,4470,1860,2610,529,3923,18,0,0,ITI,ITI4,12,Lazio
2021-02-05,CAM,7269,3464,3805,2184,4968,117,0,0,ITF,ITF3,15,Campania
2021-03-20,PAT,888,409,479,653,210,25,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-03-24,CAL,8070,3687,4383,4594,3436,40,0,0,ITF,ITF6,18,Calabria
2021-04-25,PAB,3080,1502,1578,2247,667,166,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-08-07,VEN,28993,16323,12670,16347,12052,594,0,0,ITH,ITH3,5,Veneto
2021-08-08,MOL,895,468,427,645,230,20,0,0,ITF,ITF2,14,Molise
2021-08-21,SIC,13748,7176,6572,6182,7361,205,0,0,ITG,ITG1,19,Sicilia
2021-10-12,UMB,2340,1094,1246,643,508,28,369,792,ITI,ITI2,10,Umbria
2021-01-29,FVG,2467,835,1632,326,2137,4,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-03,PAT,1673,628,1045,1102,515,56,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-03-14,BAS,1017,481,536,527,471,19,0,0,ITF,ITF5,17,Basilicata
2021-01-02,VDA,6,5,1,5,0,1,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,PUG,4562,1938,2624,1579,2925,58,0,0,ITF,ITF4,16,Puglia
2021-03-01,TOS,4476,1732,2744,863,3535,78,0,0,ITI,ITI1,9,Toscana
2021-04-29,VEN,50355,23419,26936,35235,13123,1997,0,0,ITH,ITH3,5,Veneto
2021-05-11,LAZ,48493,22274,26219,30856,16564,1073,0,0,ITI,ITI4,12,Lazio
2021-06-13,EMR,28786,15018,13768,23752,4276,758,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-20,PUG,1547,541,1006,1454,8,85,0,0,ITF,ITF4,16,Puglia
2021-03-26,VDA,498,204,294,482,6,10,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-05-16,LOM,68744,32520,36224,35937,31830,977,0,0,ITC,ITC4,3,Lombardia
2021-05-30,SIC,35796,16185,19611,17482,18009,305,0,0,ITG,ITG1,19,Sicilia
2021-07-21,UMB,9869,4918,4951,1240,8537,92,0,0,ITI,ITI2,10,Umbria
2021-07-22,MOL,4337,2135,2202,1554,2671,112,0,0,ITF,ITF2,14,Molise
2021-07-26,SAR,14617,7295,7322,4117,10409,91,0,0,ITG,ITG2,20,Sardegna
2021-10-29,VEN,15749,8024,7725,1453,7777,185,585,5749,ITH,ITH3,5,Veneto
2021-03-05,EMR,17924,5865,12059,14226,3409,289,0,0,ITH,ITH5,8,Emilia-Romagna
2021-10-16,ABR,3069,1664,1405,1048,1042,96,105,778,ITF,ITF1,13,Abruzzo
2021-10-31,SAR,859,485,374,52,607,8,5,187,ITG,ITG2,20,Sardegna
2021-11-08,MAR,5588,2831,2757,518,1692,72,666,2640,ITI,ITI3,11,Marche
2021-02-05,LOM,25955,7550,18405,3889,21749,317,0,0,ITC,ITC4,3,Lombardia
2021-02-27,MAR,3401,1457,1944,3155,205,41,0,0,ITI,ITI3,11,Marche
2021-03-08,LIG,5635,2464,3171,3934,1635,66,0,0,ITC,ITC3,7,Liguria
2021-04-10,CAL,11770,5323,6447,6834,4880,56,0,0,ITF,ITF6,18,Calabria
2021-04-17,SAR,10200,4535,5665,5431,4669,100,0,0,ITG,ITG2,20,Sardegna
2021-04-30,PUG,35111,15737,19374,22424,11971,716,0,0,ITF,ITF4,16,Puglia
2021-07-06,BAS,4210,2008,2202,2108,2060,42,0,0,ITF,ITF5,17,Basilicata
2021-07-21,VEN,43315,22356,20959,8774,34002,539,0,0,ITH,ITH3,5,Veneto
2021-10-30,MOL,1647,902,745,77,191,10,580,789,ITF,ITF2,14,Molise
2021-02-18,MOL,327,74,253,302,13,12,0,0,ITF,ITF2,14,Molise
2021-03-31,BAS,3153,1291,1862,2298,823,32,0,0,ITF,ITF5,17,Basilicata
2021-04-22,FVG,6813,3100,3713,3066,3623,124,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-05-13,SIC,47506,22282,25224,30305,16510,691,0,0,ITG,ITG1,19,Sicilia
2021-07-04,UMB,3418,1742,1676,2337,973,108,0,0,ITI,ITI2,10,Umbria
2021-08-03,PAB,2962,1590,1372,1926,802,234,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-10-05,EMR,11203,5888,5315,4327,5327,323,1163,63,ITH,ITH5,8,Emilia-Romagna
2021-10-05,PIE,17093,8922,8171,4883,7076,321,1165,3648,ITC,ITC1,1,Piemonte
2021-02-05,VEN,8395,2542,5853,1679,6593,123,0,0,ITH,ITH3,5,Veneto
2021-02-12,FVG,1206,435,771,1077,55,74,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,EMR,17666,7824,9842,10590,6831,245,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-03,PAB,3259,1728,1531,1122,2074,63,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-10-22,PIE,17651,8207,9444,2103,5982,300,296,8970,ITC,ITC1,1,Piemonte
2021-04-14,ABR,6604,2956,3648,4348,2119,137,0,0,ITF,ITF1,13,Abruzzo
2021-05-07,MAR,12839,5802,7037,3605,9128,106,0,0,ITI,ITI3,11,Marche
2021-06-17,VDA,996,532,464,644,337,15,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-06-18,CAL,18931,8815,10116,11272,7538,121,0,0,ITF,ITF6,18,Calabria
2021-06-27,EMR,29608,14901,14707,16201,12642,765,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-13,BAS,2383,1260,1123,490,1847,46,0,0,ITF,ITF5,17,Basilicata
2021-10-13,MOL,916,453,463,232,226,4,6,448,ITF,ITF2,14,Molise
2021-10-17,LOM,11616,6412,5204,2953,6441,294,101,1827,ITC,ITC4,3,Lombardia
2021-04-01,TOS,27185,11274,15911,16203,10715,267,0,0,ITI,ITI1,9,Toscana
2021-04-12,UMB,7192,3120,4072,5390,1740,62,0,0,ITI,ITI2,10,Umbria
2021-05-26,PAB,5026,2540,2486,2857,1960,209,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-07-14,PIE,39141,20131,19010,3617,35073,451,0,0,ITC,ITC1,1,Piemonte
2021-08-07,CAM,17200,9179,8021,11177,5284,739,0,0,ITF,ITF3,15,Campania
2021-08-09,SAR,13417,6975,6442,6450,6792,175,0,0,ITG,ITG2,20,Sardegna
2021-11-03,LOM,32446,14705,17741,2297,6644,358,1068,22079,ITC,ITC4,3,Lombardia
2021-02-22,LOM,11963,4826,7137,11118,277,568,0,0,ITC,ITC4,3,Lombardia
2021-02-22,VEN,7017,3044,3973,6450,380,187,0,0,ITH,ITH3,5,Veneto
2021-03-25,LIG,9790,4238,5552,6204,3376,210,0,0,ITC,ITC3,7,Liguria
2021-04-13,PUG,28838,13675,15163,24849,3533,456,0,0,ITF,ITF4,16,Puglia
2021-07-16,LAZ,44556,21487,23069,3331,41024,201,0,0,ITI,ITI4,12,Lazio
2021-09-02,PAT,3374,1764,1610,964,2358,52,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-10-24,FVG,3411,1843,1568,1000,2011,31,42,327,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-13,MAR,1093,462,631,1009,58,26,0,0,ITI,ITI3,11,Marche
2021-04-24,LAZ,33627,15177,18450,20096,12858,673,0,0,ITI,ITI4,12,Lazio
2021-04-29,CAM,41559,20182,21377,24026,16636,897,0,0,ITF,ITF3,15,Campania
2021-06-11,PAT,7328,3483,3845,1533,5676,119,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-06-22,BAS,4355,2061,2294,2225,2096,34,0,0,ITF,ITF5,17,Basilicata
2021-07-14,EMR,48008,24556,23452,5649,41787,572,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-19,UMB,102,23,79,102,0,0,0,0,ITI,ITI2,10,Umbria
2021-02-23,VDA,217,124,93,209,0,8,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-03-15,TOS,8706,3649,5057,4197,4307,202,0,0,ITI,ITI1,9,Toscana
2021-07-22,PUG,47759,23682,24077,8465,38548,746,0,0,ITF,ITF4,16,Puglia
2021-08-17,PAB,1275,702,573,805,392,78,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-08-26,SAR,9427,4997,4430,5353,3947,127,0,0,ITG,ITG2,20,Sardegna
2021-01-01,LIG,146,56,90,144,0,2,0,0,ITC,ITC3,7,Liguria
2021-01-19,CAM,1112,485,627,1034,5,73,0,0,ITF,ITF3,15,Campania
2021-04-05,EMR,14864,6811,8053,11733,2881,250,0,0,ITH,ITH5,8,Emilia-Romagna
2021-05-16,VEN,28421,14014,14407,20272,7045,1104,0,0,ITH,ITH3,5,Veneto
2021-07-05,PUG,39087,18342,20745,7279,31205,603,0,0,ITF,ITF4,16,Puglia
2021-08-02,LAZ,38327,20056,18271,6755,31305,267,0,0,ITI,ITI4,12,Lazio
2021-08-04,UMB,10692,5553,5139,3327,7189,176,0,0,ITI,ITI2,10,Umbria
2021-11-12,SIC,15397,7887,7510,2265,4181,101,2951,5899,ITG,ITG1,19,Sicilia
2021-01-04,ABR,854,411,443,848,0,6,0,0,ITF,ITF1,13,Abruzzo
2021-01-27,MAR,2119,778,1341,127,1990,2,0,0,ITI,ITI3,11,Marche
2021-03-10,CAL,6913,3519,3394,5467,1386,60,0,0,ITF,ITF6,18,Calabria
2021-04-29,UMB,5262,2275,2987,2803,2362,97,0,0,ITI,ITI2,10,Umbria
2021-05-18,SAR,14799,7395,7404,9418,5218,163,0,0,ITG,ITG2,20,Sardegna
2021-06-05,BAS,4800,2210,2590,3820,939,41,0,0,ITF,ITF5,17,Basilicata
2021-06-23,TOS,31607,15334,16273,19787,11346,474,0,0,ITI,ITI1,9,Toscana
2021-01-13,PAB,1735,571,1164,1706,0,29,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-31,SIC,4061,1943,2118,140,3919,2,0,0,ITG,ITG1,19,Sicilia
2021-03-24,UMB,4199,1836,2363,2810,1347,42,0,0,ITI,ITI2,10,Umbria
2021-08-21,LAZ,10258,5904,4354,3230,6917,111,0,0,ITI,ITI4,12,Lazio
2021-01-23,ABR,265,116,149,52,207,6,0,0,ITF,ITF1,13,Abruzzo
2021-03-08,VEN,13646,6282,7364,9265,4000,381,0,0,ITH,ITH3,5,Veneto
2021-03-09,MOL,1349,588,761,1154,155,40,0,0,ITF,ITF2,14,Molise
2021-04-22,PIE,27519,12662,14857,19868,6591,1060,0,0,ITC,ITC1,1,Piemonte
2021-07-07,CAM,52325,24829,27496,7113,44591,621,0,0,ITF,ITF3,15,Campania
2021-08-23,CAL,7686,3817,3869,2796,4781,109,0,0,ITF,ITF6,18,Calabria
2021-08-24,PUG,25349,13021,12328,9415,15055,879,0,0,ITF,ITF4,16,Puglia
2021-03-03,EMR,15902,5270,10632,13310,2379,213,0,0,ITH,ITH5,8,Emilia-Romagna
2021-05-11,SIC,32696,15506,17190,19697,12463,536,0,0,ITG,ITG1,19,Sicilia
2021-07-02,UMB,8767,4332,4435,2967,5613,187,0,0,ITI,ITI2,10,Umbria
2021-08-08,ABR,4456,2429,2027,1885,2477,94,0,0,ITF,ITF1,13,Abruzzo
2021-10-12,CAM,17606,9603,8003,5932,6302,480,303,4589,ITF,ITF3,15,Campania
2021-11-05,TOS,16806,7370,9436,1002,2877,152,1117,11658,ITI,ITI1,9,Toscana
2021-01-12,PIE,10169,3456,6713,9674,0,495,0,0,ITC,ITC1,1,Piemonte
2021-01-30,PAB,500,247,253,15,485,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-03-29,CAM,19418,9586,9832,17350,1542,526,0,0,ITF,ITF3,15,Campania
2021-05-03,ABR,11159,5263,5896,7139,3827,193,0,0,ITF,ITF1,13,Abruzzo
2021-06-03,VDA,1315,672,643,891,406,18,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-06-13,PAT,3736,2063,1673,328,3381,27,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-09-28,LOM,32492,17728,14764,12831,17447,1142,927,145,ITC,ITC4,3,Lombardia
2021-10-20,MAR,4712,2462,2250,825,2321,80,176,1310,ITI,ITI3,11,Marche
2021-01-29,PIE,5998,1907,4091,618,5353,27,0,0,ITC,ITC1,1,Piemonte
2021-02-20,MOL,1023,445,578,1003,18,2,0,0,ITF,ITF2,14,Molise
2021-02-24,SAR,2455,1315,1140,2196,188,71,0,0,ITG,ITG2,20,Sardegna
2021-04-20,MAR,10756,5029,5727,9144,1466,146,0,0,ITI,ITI3,11,Marche
2021-06-01,CAL,12899,5979,6920,7894,4942,63,0,0,ITF,ITF6,18,Calabria
2021-08-25,VDA,682,348,334,129,527,26,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-08-27,BAS,2480,1314,1166,996,1411,73,0,0,ITF,ITF5,17,Basilicata
2021-10-15,LOM,27977,15286,12691,8079,12600,807,515,5976,ITC,ITC4,3,Lombardia
2021-11-10,FVG,4429,2015,2414,719,1009,24,324,2353,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,SIC,5223,3205,2018,4489,666,68,0,0,ITG,ITG1,19,Sicilia
2021-04-10,UMB,7428,3491,3937,7177,95,156,0,0,ITI,ITI2,10,Umbria
2021-05-02,PUG,21385,9688,11697,13863,7257,265,0,0,ITF,ITF4,16,Puglia
2021-05-17,ABR,11036,5039,5997,6030,4838,168,0,0,ITF,ITF1,13,Abruzzo
2021-05-30,LAZ,41308,17674,23634,33153,7353,802,0,0,ITI,ITI4,12,Lazio
2021-08-14,PIE,15287,8222,7065,9879,4768,640,0,0,ITC,ITC1,1,Piemonte
2021-10-29,CAM,12739,6615,6124,2227,4849,246,1528,3889,ITF,ITF3,15,Campania
2021-04-23,PAB,4562,2161,2401,3054,1261,247,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-05-13,LAZ,50352,22644,27708,31376,17798,1178,0,0,ITI,ITI4,12,Lazio
2021-05-17,VDA,810,418,392,372,428,10,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-05-31,MOL,2401,1172,1229,1919,427,55,0,0,ITF,ITF2,14,Molise
2021-07-07,LOM,112111,56187,55924,18313,92566,1232,0,0,ITC,ITC4,3,Lombardia
2021-07-29,MAR,14846,7880,6966,4584,9936,326,0,0,ITI,ITI3,11,Marche
2021-08-02,FVG,9103,4681,4422,2903,5907,293,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-09-09,CAL,6300,3154,3146,2390,3786,124,0,0,ITF,ITF6,18,Calabria
2021-05-06,PIE,33217,15744,17473,19073,13371,773,0,0,ITC,ITC1,1,Piemonte
2021-07-21,CAM,50181,24429,25752,8345,40834,1002,0,0,ITF,ITF3,15,Campania
2021-08-10,PUG,27619,14404,13215,14217,12174,1228,0,0,ITF,ITF4,16,Puglia
2021-08-25,ABR,7129,3796,3333,2374,4582,173,0,0,ITF,ITF1,13,Abruzzo
2021-09-26,LIG,280,153,127,132,133,15,0,0,ITC,ITC3,7,Liguria
2021-10-05,PAT,2175,1156,1019,971,664,36,85,419,ITH,ITH2,4,Provincia Autonoma Trento
2021-10-12,SIC,15821,8582,7239,6293,7418,329,316,1465,ITG,ITG1,19,Sicilia
2021-01-17,UMB,56,18,38,56,0,0,0,0,ITI,ITI2,10,Umbria
2021-02-23,BAS,1913,774,1139,1742,139,32,0,0,ITF,ITF5,17,Basilicata
2021-03-27,LIG,3939,1552,2387,2505,1395,39,0,0,ITC,ITC3,7,Liguria
2021-05-23,PIE,28516,13031,15485,15568,12584,364,0,0,ITC,ITC1,1,Piemonte
2021-05-23,TOS,28453,13682,14771,25621,2545,287,0,0,ITI,ITI1,9,Toscana
2021-07-24,PUG,26826,13923,12903,7970,18334,522,0,0,ITF,ITF4,16,Puglia
2021-07-25,ABR,9864,5218,4646,2184,7556,124,0,0,ITF,ITF1,13,Abruzzo
2021-05-14,MOL,2699,1246,1453,1901,717,81,0,0,ITF,ITF2,14,Molise
2021-09-02,FVG,7054,3848,3206,1974,4824,256,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-10-06,MAR,4094,2163,1931,1644,1485,119,106,740,ITI,ITI3,11,Marche
2021-10-10,LIG,109,62,47,31,55,0,23,0,ITC,ITC3,7,Liguria
2020-12-27,PAT,107,43,64,103,0,4,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-25,MAR,1597,559,1038,100,1497,0,0,0,ITI,ITI3,11,Marche
2021-02-12,PIE,6963,2240,4723,3727,2775,461,0,0,ITC,ITC1,1,Piemonte
2021-06-03,BAS,4923,2259,2664,3706,1178,39,0,0,ITF,ITF5,17,Basilicata
2021-07-05,LIG,11974,5787,6187,5255,6571,148,0,0,ITC,ITC3,7,Liguria
2021-08-31,TOS,21339,11179,10160,11736,8823,780,0,0,ITI,ITI1,9,Toscana
2021-10-25,PAB,1359,714,645,293,639,0,27,400,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-01,PUG,7,3,4,0,0,0,7,0,ITF,ITF4,16,Puglia
2020-12-31,UMB,345,136,209,345,0,0,0,0,ITI,ITI2,10,Umbria
2021-04-10,SIC,20452,9981,10471,11310,8949,193,0,0,ITG,ITG1,19,Sicilia
2021-05-25,FVG,12988,6421,6567,9318,3260,410,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-07-08,ABR,13506,6687,6819,3410,9920,176,0,0,ITF,ITF1,13,Abruzzo
